State,StateCode,County,Establishment,Address,City,ZIP,Phone,LastInspection,Priority,InspectionURL,LastUpdated
Indiana,IN,Hamilton,Grindstone Public House,101 N. 10th St.,Noblesville,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Indian Groceries & Kitchen,14350 Mundy Drive,Noblesville,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Jersey Mikes Subs #11014,2271 Pointe Parkway,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Korean BBQ & Chicken,214 E. Main Street,Westfield,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,La Hacienda,12480 N Meridian St.,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Le Peep Restaurant,200 S. Rangeline Ste 115,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Lincoln Square Pancake House,3186 E. State Rd 32,Westfield,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Little Caesars Pizza,152 West Logan St.,Noblesville,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Maria's Mexican Grill,205 Sheridan Road,Noblesville,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Puccini's,2510 Harleston Street,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Rebellion Donuts,17677 Cumberland Rd,Noblesville,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Red Habanero Fresh Mexican Grill,17417 Carey Rd.,Westfield,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Red Robin Gourmet Burgers,13215 Harrell Parkway,Noblesville,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Sahms Ale House Village,12819 E. New Market St.,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Sichuan,1329 S. Rangeline Road,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Thai Nine,9873 N. Michigan Road #150,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,The Garden Table,350 Monon Blvd Suite 16,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,The Monks Fusion Cuisine,13080 Grand Blvd,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Wendys,2370 E. 116th St.,Carmel,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Westfield Diner Pancake House,781 East Main Street,Westfield,,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Westfield Intermediate,,Westfield,46074,,2023,Medium,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
New York,NY,Albany,Sovrana Pizza & Deli,63 North Lake Avenue,Albany,12206,,6/17/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Clinton,Hong Kong Jade,One Plattsburgh Plaza,Plattsburgh,12901,,12/23/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Lewis,Brantingham Inn Motel,7791 Brantingham Road,Greig,13345,,3/20/2024,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cortland,Barry Elementary,20 Raymond  Avenue,Cortland,13045,,3/23/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Santorini Tavern,175 Valley Street,Sleepy Hollow,10591,,12/17/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Yobo Oriental Restaurant,1297 Rt 300,Newburgh,12550,,10/16/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oswego,Basil Thai Phoenix,"219 County Route 57, Unit 2",Phoenix,13135,,5/28/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chenango,China House,"5640 South State Highway 12,Box 2","Norwich, N.Y.",13815,,11/13/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,"Louisiana Cookery, The",8671 Lake Road,Barker,14012,,6/25/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Tim Hortons (10371 Bennett Fredonia),10371 Bennett Road,Fredonia,14063,,5/4/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Seabreeze Park-Waffle Stand,4600 Culver Road,Rochester,14622,,7/21/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Putnam,Brewster Ice Arena,63 Fields Lane,Brewster,10509,,6/18/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,"La Salle Yacht Club, Inc.",73 South 68Th Street,Niagara Falls,14304,,10/8/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Essex,Big Mountain Deli & Creperie,2475 Main  Street,Lake Placid,12946,,4/3/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,La Salle Preparatory,7436 Buffalo Avenue,Niagara Falls,14304,,7/31/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Katie'S Cottage,521 Central Park Avenue,Yonkers,10704,,4/8/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ulster,Brooklyn Sour,"1219 State Route 213 E, Unit A",High Falls,12440,,6/26/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Columbia,Dos Amigos,1 Church Street,Chatham,12037,,12/20/2024,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Jefferson,Blue Anchor,46-48 James Street,Alexandria Bay,13607,,8/7/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Pj'S,85 Route 6,Baldwin Place,10505,,11/5/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Arthur S. Moran Post #66,2422 Moran Post Road,Camden,13316,,8/8/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Yates,Keuka College,141 Central Avenue,Keuka Park,14478,,2/25/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Sky Armory,332 South Salina Street,Syracuse,13202,,6/10/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Schenectady,Kentucky Fried Chicken,109 State Street,Schenectady,12305,,9/11/2024,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rensselaer,Okinawa,61 Main Avenue,Wynantskill,12198,,5/21/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Amackassin Club - Bar,557 Palisade Avenue,Yonkers,10703,,7/11/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ontario,Melt Ice Cream On Main,114  Main  Street,Phelps,14532,,6/8/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Bowlero White Plains - Upstairs Bar,47 Tarrytown Road,White Plains,10607,,3/30/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Niagara Towers,901 Cedar Avenue,Niagara Falls,14301,,4/23/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Ice Cream Stand (The),200 West Water Street,Syracuse,13202,,5/8/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Tam Eden Bakery,31 B Jefferson Avenue,Spring Valley,10977,,1/14/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,White Castle,257 South Broadway,Yonkers,10705,,1/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,Kidtopia,6225 Slocum Road,Ontario,14519,,12/2/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Knollwood Country Club - Main Kitche,Knollwood Road,Elmsford,10523,,10/22/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ulster,Camp Shawangunk - Ellenville School,28 Maple Avenue,Ellenville,12428,,7/9/2024,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Dunkin Donuts,1034 North Broadway,Yonkers,10701,,6/23/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Jimmy'S Pub,3044 Niagara Street,Niagara Falls,14303,,3/26/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Fulton,Mayfield High School,27 School Street,Mayfield,12117,,2/10/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Michael'S - 23Rd St,229 Twenty-Third Street,Watervliet,12189,,12/22/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Longford'S Ice Cream,4 Elm Street,Rye,10580,,1/29/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Dinosaur Bar-B-Que,246 West Willow Street,Syracuse,13202,,11/21/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Cohoes Intermediate Baseball League,1 Adams Avenue,Cohoes,12047,,6/6/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Panera Bread Bakery & Cafe #1620,1508 Military Road,Niagara Falls,14304,,2/6/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Ibm - Executive Dining Room,New Orchard Road,Armonk,10504,,4/30/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Lewiston Volunteer Fire Company #2,1705 Saunders Settlement Road,Niagara Falls,14304,,1/14/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Herkimer,American Legion Adirondack #1118,529 Main Street,Cold Brook,13324,,7/31/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Genesee,Chestnut Hill Cc,1330 Broadway Street,Darien,14040,,6/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Greene,"Angel'S Pizza Restaurant, Inc.",4318 Route 23,Cairo,12413,,1/29/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Salvatore'S Pizzeria (Charlotte),4000 Lake Avenue,Rochester,14612,,2/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Fulton,Johnstown Little League,505 West Main Street  Extension,Johnstown,12095,,4/2/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Most Holy Rosary School,1031 Bellevue Avenue,Syracuse,13207,,4/10/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Franklin,Main Street Restaurant,79 Main Street,Tupper Lake,12986,,3/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Great Neck Sd - E M Baker Elem,69 Baker Hill  Road,Great Neck,11023,,10/30/2024,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Meals On Wheels Of Harrison,1 Heineman Place,Harrison,10528,,9/23/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Montgomery,Marie Curie School,9  Brice Street,Amsterdam,12010,,3/12/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Rvc Sd - Riverside Elementary,110  Riverside Drive,Rockville Centre,11570,,2/6/2024,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Meeder'S Restaurant,19 East Main Street,Ripley,14775,,1/14/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Sod Thai Kitchen,500 Route 303,Orangeburg,10962,,2/26/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Island Harvest Summer Food Service,126 Spagnoli Road,Melville,11747,,7/30/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Delaware,"Sidney Elks Lodge #2175, B.P.O.E.",104 River Street,Sidney,13838,,8/8/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Wetzels Pretzels #3402,3402 Palisades Center Drive,West Nyack,10994,,12/31/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Jefferson,Lyric Cafe & Tea Room,246 James Street,Clayton,13624,,10/9/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Pizza 7,7 Caroline Street,Saratoga Springs,12866,,12/12/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Burger King #289,1611 Main Street,Niagara Falls,14305,,1/13/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Wendy'S #522/11031,7515 Niagara Falls Boulevard,Niagara Falls,14304,,4/27/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Yates,Penn Yan Elementary School,3 School Drive,Penn Yan,14527,,2/25/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Clinton,Arthur P. Momot Elem. & Pre-K,Monty Street,Plattsburgh,12901,,4/14/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Jefferson,Grand Buffet,26437 Us Route 11,Evans Mills,13637,,4/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Columbia,Fiesta,41 Main Street,Chatham,12037,,8/7/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Community Opportunity Center - Tarry,105 Wildey Street,Tarrytown,10591,,4/28/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Bowlero White Plains - Downstairs Ba,47 Tarrytown Road,White Plains,10607,,3/30/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Burger King,385 Downing Drive,Yorktown Heights,10598,,5/15/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Steuben,Champs Pizzeria / Restaurant,8833 State Route 415,Campbell,14821,,6/11/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Community Hellenic Center,54 Park Avenue,Poughkeepsie,12603,,6/5/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Montgomery,Mcdonald'S Of Palatine Bridge #6313,Dutchtown Plaza,Palatine Bridge,13428,,2/12/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Jefferson,American Legion Post #904,9 Rock Street,Alexandria Bay,13607,,7/28/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Dom To Go Ii,145 South Main Street,New City,10956,,6/2/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Senior Citizen Nutrition Program,1974 Commerce Street,Yorktown Heights,10598,,9/25/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Flagship Premium Cinema,78 Brookside  Avenue,Chester,10918,,5/8/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Sullivan,Onde La Chilena,64 North Main Street,Liberty,12754,,11/3/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Nhp-Gcp Sd - Manor Oaks School,1950 Hillside  Avenue,New Hyde Park,11040,,1/13/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,"Salvation Army, The",50 Cottage Street,Lockport,14094,,10/22/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Brookdale Summerfield,100 Summerfield Village Lane,Syracuse,13215,,2/23/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ulster,Never Alone,20 Crofts Road,Hurley,12443,,1/28/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Fulton,Pizza Supreme,2 North Main  Street,Broadalbin,12025,,4/6/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Kennedy Fried Chicken,472 Broadway,Newburgh,12550,,1/22/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Market Diner,2100 Park Street,Syracuse,13208,,4/8/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Chili'S Grill & Bar #1527,1536 Military  Road,Niagara Falls,14304,,3/27/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ontario,Jose & Willy'S At The Lake,20 Lake Shore Drive,Canandaigua,14424,,3/24/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Essex,Champlain Valley Education Services,3092 Plank Road,Mineville,12956,,7/22/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Food Consultants Inc @ Occ Src Arena,4585 West Seneca Turnpike,Syracuse,13215,,4/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
